name,state,type,confirmed,sign,ordinance,showcase,id,Status
Mineral Point,WI,"1","2","0","0","0","1959",Possible
Eau Claire,WI,"1","2","0","0","0","1958",Possible
Green Bay,WI,"1","2","0","0","0","1957",Possible
Washburn,WI,"1","2","0","0","0","1956",Possible
Chippewa Falls,WI,"1","2","0","0","0","1955",Possible
Shorewood,WI,"1","2","0","0","0","1954",Possible
Stanley,WI,"1","2","0","0","0","1953",Possible
Marinette,WI,"1","3","0","0","0","1952",Probable
Whitefish Bay,WI,"1","2","0","0","0","1951",Possible
Wisconsin Rapids,WI,"1","3","0","0","0","1950",Probable
Boscobel,WI,"1","2","0","0","0","1949",Possible
Chilton,WI,"1","2","0","0","0","1948",Possible
Elm Grove,WI,"1","2","0","0","0","1947",Possible
Grafton,WI,"1","2","0","0","0","1946",Possible
Hales Corners,WI,"1","2","0","0","0","1945",Possible
Howard,WI,"1","2","0","0","0","1944",Possible
Kiel,WI,"1","2","0","0","0","1943",Possible
Middleton,WI,"1","2","0","0","0","1942",Possible
Nekoosa,WI,"1","2","0","0","0","1941",Possible
North Fond du Lac,WI,"1","3","0","0","0","1940",Probable
Peshtigo,WI,"1","2","0","0","0","1939",Possible
Rothschild,WI,"1","2","0","0","0","1938",Possible
Schofield,WI,"1","2","0","0","0","1937",Possible
Sun Prairie,WI,"2","2","0","0","0","1936",Possible
Thiensville,WI,"1","2","0","0","0","1935",Possible
Muskego,WI,"1","2","0","0","0","1934",Possible
Altoona,WI,"1","2","0","0","0","1933",Possible
Brodhead,WI,"1","2","0","0","0","1932",Possible
Combined Locks,WI,"1","3","0","0","0","1931",Probable
Delafield,WI,"1","2","0","0","0","1930",Possible
Hartland,WI,"1","2","0","0","0","1929",Possible
Milton,WI,"1","2","0","0","0","1928",Possible
New Holstein,WI,"1","2","0","0","0","1927",Possible
Oconto Falls,WI,"1","3","0","0","0","1926",Probable
Okauchee Lake,WI,"1","2","0","0","0","1925",Possible
Oregon,WI,"1","2","0","0","0","1924",Possible
Pewaukee,WI,"1","2","0","0","0","1923",Possible
Sturtevant,WI,"1","2","0","0","0","1922",Possible
Sussex,WI,"1","2","0","0","0","1921",Possible
Weston,WI,"1","2","0","0","0","1920",Possible
Barron,WI,"1","2","0","0","0","1919",Possible
McFarland,WI,"1","2","0","0","0","1918",Possible
Mondovi,WI,"1","2","0","0","0","1917",Possible
Mosinee,WI,"1","2","0","0","0","1916",Possible
Mount Horeb,WI,"1","2","0","0","0","1915",Possible
Mukwonago,WI,"1","2","0","0","0","1914",Possible
Omro,WI,"1","2","0","0","0","1913",Possible
Prescott,WI,"1","2","0","0","0","1912",Possible
Sauk City,WI,"1","2","0","0","0","1911",Possible
Seymour,WI,"1","2","0","0","0","1910",Possible
Oshkosh,WI,"1","2","0","0","1","1909",Possible
Charles City,IA,"1","3","0","0","0","1908",Probable
Belle Plaine,IA,"1","2","0","0","0","1907",Possible
Taylor County,IA,"4","3","0","3","0","1906",Probable
Maquoketa,IA,"1","3","0","0","0","1905",Probable
Clarion,IA,"1","3","0","0","0","1904",Probable
Algona,IA,"1","2","0","0","0","1903",Possible
Vinton,IA,"2","3","0","0","0","1902",Probable
Anderson,MO,"1","2","0","0","0","1901",Possible
Aurora,MO,"1","3","3","0","0","1900",Probable
Buffalo,MO,"1","2","0","0","0","1899",Possible
Albany,MO,"1","3","0","0","0","1898",Probable
Ava,MO,"1","2","0","0","0","1897",Possible
Bernie,MO,"1","2","0","0","0","1896",Possible
Bethany,MO,"1","2","0","0","0","1895",Possible
Bismarck,MO,"1","3","0","0","0","1894",Probable
Bloomfield,MO,"1","3","0","0","0","1893",Probable
Bolivar,MO,"1","2","0","0","0","1892",Possible
Campbell,MO,"1","2","0","0","0","1891",Possible
Carl Junction,MO,"1","2","0","0","0","1890",Possible
Chaffee,MO,"1","2","0","0","0","1889",Possible
Cassville,MO,"1","3","0","0","0","1888",Probable
Creve Coeur,MO,"1","3","0","0","0","1887",Probable
Dexter,MO,"1","2","0","0","0","1886",Possible
Carterville,MO,"1","2","0","0","0","1885",Possible
Concordia,MO,"1","2","0","0","0","1884",Possible
Crane,MO,"1","2","0","0","0","1883",Possible
Deepwater,MO,"1","2","0","0","0","1882",Possible
Doniphan,MO,"1","2","0","0","0","1881",Possible
East Prairie,MO,"1","3","0","0","0","1880",Probable
El Dorado Springs,MO,"1","2","0","0","0","1879",Possible
Eldon,MO,"1","2","0","0","0","1878",Possible
Elvins,MO,"1","2","0","0","0","1877",Possible
Granby,MO,"1","2","0","0","0","1876",Possible
Grant City,MO,"1","2","0","0","0","1875",Possible
Hermann,MO,"1","3","0","0","0","1874",Probable
King City,MO,"1","2","0","0","0","1873",Possible
Lamar,MO,"1","2","0","0","0","1872",Possible
La Plata,MO,"1","2","0","0","0","1871",Possible
Marionville,MO,"1","2","0","0","0","1870",Possible
Mound City,MO,"1","2","0","0","0","1869",Possible
Mt. Vernon,MO,"1","2","0","0","0","1868",Possible
Monett,MO,"1","3","0","0","0","1867",Probable
Owensville,MO,"1","2","0","0","0","1866",Possible
North Kansas City,MO,"1","2","0","0","0","1865",Possible
Perryville,MO,"1","2","0","0","0","1864",Possible
Pattonsburg,MO,"1","2","0","0","0","1863",Possible
Pierce City,MO,"1","3","0","0","1","1862",Probable
Princeton,MO,"1","2","0","0","0","1861",Possible
Rockport,MO,"1","2","0","0","0","1860",Possible
St. Clair,MO,"1","2","0","0","0","1859",Possible
St. James,MO,"1","2","0","0","0","1858",Possible
Salem,MO,"1","2","0","0","0","1857",Possible
Sarcoxie,MO,"1","2","0","0","0","1856",Possible
Seneca,MO,"1","2","0","0","0","1855",Possible
Shrewsbury,MO,"1","2","0","0","0","1854",Possible
Stanberry,MO,"1","2","0","0","0","1853",Possible
Sugar Creek,MO,"1","2","0","0","0","1852",Possible
Sullivan,MO,"1","2","0","0","0","1851",Possible
Thayer,MO,"1","2","0","0","0","1850",Possible
Unionville,MO,"1","2","0","0","0","1849",Possible
Waukon,IA,"1","3","0","0","0","1848",Probable
Pella,IA,"1","2","0","0","0","1847",Possible
Eagle Grove,IA,"1","3","0","0","0","1846",Probable
Emmetsburg,IA,"1","3","0","0","0","1845",Probable
Cresco,IA,"1","3","0","0","0","1844",Probable
Willow Springs,MO,"1","2","0","0","0","1843",Possible
Webb City,MO,"1","2","0","0","0","1842",Possible
Oran,MO,"1","2","0","0","0","1841",Possible
St. Genevieve,MO,"1","2","0","0","1","1840",Possible
Adrian,MO,"1","2","0","0","0","1839",Possible
Belle,MO,"1","2","0","0","0","1838",Possible
Branson,MO,"1","2","0","0","0","1837",Possible
Buckner,MO,"1","2","0","0","0","1836",Possible
Cabool,MO,"1","2","0","0","0","1835",Possible
Camdenton,MO,"1","2","0","0","0","1834",Possible
Ellington,MO,"1","2","0","0","0","1833",Possible
Claycomo,MO,"1","2","0","0","0","1832",Possible
Cole Camp,MO,"1","2","0","0","0","1831",Possible
Cuba,MO,"1","2","0","0","0","1830",Possible
Desloge,MO,"1","2","0","0","0","1829",Possible
Dixon,MO,"1","2","0","0","0","1828",Possible
Edina,MO,"1","3","0","0","0","1827",Probable
Gideon,MO,"1","2","0","0","0","1826",Possible
Hamilton,MO,"1","3","0","0","0","1825",Probable
Houston,MO,"1","2","0","0","0","1824",Possible
Kahoka,MO,"1","2","0","0","0","1823",Possible
Lake Lotawama,MO,"1","2","0","0","0","1822",Possible
Leadwood,MO,"1","2","0","0","0","1821",Possible
Linn,MO,"1","2","0","0","0","1820",Possible
Adel,IA,"1","2","0","0","0","1819",Possible
Akron,IA,"1","2","0","0","0","1818",Possible
Marshfield,MO,"1","2","0","0","0","1817",Possible
Memphis,MO,"1","3","0","0","0","1816",Probable
Milan,MO,"1","2","0","0","0","1815",Possible
Piedmont,MO,"1","2","0","0","0","1814",Possible
Richland,MO,"1","2","0","0","0","1813",Possible
St. George,MO,"1","2","0","0","0","1812",Possible
Savannah,MO,"1","2","0","0","0","1811",Possible
Senath,MO,"1","2","0","0","0","1810",Possible
Seymour,MO,"1","2","0","0","0","1809",Possible
Smithville,MO,"1","3","0","0","0","1808",Probable
Steelville,MO,"1","2","0","0","0","1807",Possible
Warsaw,MO,"1","2","0","0","0","1806",Possible
Blue Springs,MO,"1","2","0","3","0","1805",Possible
Flat River,MO,"1","2","0","0","0","1804",Possible
Mountain Grove,MO,"1","2","0","0","0","1803",Possible
Bella Villa,MO,"1","2","0","0","0","1802",Possible
Mindenmines,MO,"1","2","0","0","0","1801",Possible
Liberal,MO,"1","2","0","0","0","1800",Possible
Maryville,MO,"1","2","0","0","1","1799",Possible
Alton,IA,"1","2","0","0","0","1798",Possible
Allison,IA,"1","2","0","0","0","1797",Possible
Arnolds Park,IA,"1","2","0","0","0","1796",Possible
Avoca,IA,"1","2","0","0","0","1795",Possible
Bedford,IA,"1","3","0","3","0","1794",Probable
Bellevue,IA,"1","2","0","0","0","1793",Possible
Belmond,IA,"1","2","0","0","0","1792",Possible
Bloomfield,IA,"1","2","0","0","0","1791",Possible
Blue Grass,IA,"1","2","0","0","0","1790",Possible
Bondurant,IA,"1","2","0","0","0","1789",Possible
Brooklyn,IA,"1","2","0","0","0","1788",Possible
Sioux Center,IA,"1","2","0","0","0","1787",Possible
Spirit Lake,IA,"1","2","0","0","0","1786",Possible
Bolton,MA,"1","2","0","0","0","1785",Possible
Ashby,MA,"1","3","0","0","0","1784",Probable
Maynard,MA,"2","3","0","0","0","1783",Probable
General,OR,"0","0","0","0","0","1782",Do not Know
General,OR,"0","0","0","0","0","1781",Do not Know
Florence,OR,"1","4","0","0","0","1780",Surely
Eugene,OR,"1","4","3","2","0","1779",Surely
Albany,OR,"1","2","0","0","0","1778",Possible
Coos Bay,OR,"1","3","0","0","0","1777",Probable
Springfield,OR,"1","2","0","0","0","1776",Possible
The Dalles,OR,"1","2","0","0","0","1775",Possible
Jacksonville,OR,"1","2","0","0","0","1774",Possible
La Grande,OR,"1","2","0","0","0","1773",Possible
McMinnville,OR,"1","3","0","2","0","1772",Probable
Salem,OR,"1","4","2","2","0","1771",Surely
Medford,OR,"1","4","2","2","1","1770",Surely
Vestavia Hills,AL,"2","2","0","0","0","1769",Possible
Chickasaw,AL,"1","3","3","0","0","1768",Probable
Arab,AL,"1","4","3","0","1","1767",Surely
Cullman,AL,"1","4","2","0","1","1766",Surely
Ash Flat,AR,"1","3","0","0","0","1765",Probable
Bauxite,AR,"1","3","0","0","0","1764",Probable
Black Rock,AR,"1","3","0","0","0","1763",Probable
Bradford,AR,"1","3","0","0","0","1762",Probable
Brookland,AR,"1","3","0","0","0","1761",Probable
Cabot,AR,"1","2","0","0","0","1760",Possible
Calico Rock,AR,"2","3","0","0","0","1759",Probable
Cammack Village,AR,"2","3","0","0","0","1758",Probable
Hillcrest,AR,"2","3","0","0","0","1757",Probable
Decatur,AR,"1","3","0","0","0","1756",Probable
Diamond City,AR,"1","3","0","0","0","1755",Probable
Dierks,AR,"1","3","0","0","0","1754",Probable
Dyer,AR,"1","3","0","0","0","1753",Probable
Elkins,AR,"1","3","0","0","0","1752",Probable
Elm Springs,AR,"1","3","0","0","0","1751",Probable
Goshen,AR,"1","3","0","0","0","1750",Probable
Grannis,AR,"1","3","0","0","0","1749",Probable
Gravette,AR,"1","3","3","0","0","1748",Probable
Grubbs,AR,"1","3","0","0","0","1747",Probable
Imboden,AR,"1","3","0","0","0","1746",Probable
Williford,AR,"1","3","0","0","0","1745",Probable
Johnson,AR,"1","2","0","0","0","1744",Possible
Kibler,AR,"1","3","0","0","0","1743",Probable
Lavaca,AR,"1","3","0","0","0","1742",Probable
Little Flock,AR,"1","2","0","0","0","1741",Possible
Oakland,AR,"1","2","3","0","0","1740",Possible
Oak Grove Heights,AR,"1","3","0","0","0","1739",Probable
Oppelo,AR,"1","3","0","0","0","1738",Probable
Oxford,AR,"1","3","0","0","0","1737",Probable
Magazine,AR,"1","3","0","0","0","1736",Probable
Pottsville,AR,"1","2","0","0","0","1735",Possible
Quitman,AR,"1","3","0","0","0","1734",Probable
Subiaco,AR,"1","2","0","0","0","1733",Possible
Sulphur Springs,AR,"1","3","0","3","0","1732",Probable
Taylor,AR,"1","2","0","0","0","1731",Possible
Wickes,AR,"1","3","0","0","0","1730",Probable
Clay County,AR,"4","4","0","3","0","1729",Surely
Piggott,AR,"1","3","0","0","0","1728",Probable
Pangburn,AR,"1","3","0","0","0","1727",Probable
Portia,AR,"1","3","0","0","0","1726",Probable
Paragould,AR,"1","4","0","0","1","1725",Surely
Leachville,AR,"1","3","0","0","0","1724",Probable
Manila,AR,"1","3","0","0","0","1723",Probable
Greenway,AR,"1","3","0","0","0","1722",Probable
Altus,AR,"1","3","0","0","0","1721",Probable
London,AR,"1","2","0","0","0","1720",Possible
Provo,AR,"1","4","0","0","0","1719",Surely
Colchester,VT,"1","2","0","0","0","1718",Possible
Grants Pass,OR,"1","4","2","0","1","1717",Surely
Roseburg,OR,"1","3","0","0","0","1716",Probable
Lake Oswego,OR,"1","2","0","0","0","1715",Possible
Oregon City,OR,"1","4","0","0","0","1714",Surely
Tillamook,OR,"1","3","0","3","0","1713",Probable
Ashland,OR,"1","3","3","3","1","1712",Probable
Dallas,OR,"1","3","0","0","0","1711",Probable
Lebanon,OR,"1","3","0","3","0","1710",Probable
Oakridge,OR,"1","3","0","0","0","1709",Probable
Toledo,OR,"1","4","0","0","0","1708",Surely
Astoria,OR,"1","4","0","0","0","1707",Surely
Pendleton,OR,"1","2","0","0","0","1706",Possible
Monroe,OR,"1","2","0","0","0","1705",Possible
Lyles Station,IN,"3","9","0","0","0","1704",Black Town or Township
Whitestown,IN,"1","3","0","0","0","1703",Probable
Ogden Dunes,IN,"1","2","0","3","0","1702",Possible
Chandler,IN,"1","0","3","0","0","1701",Do not Know
Long Beach,IN,"1","3","0","0","0","1700",Probable
North Manchester,IN,"1","2","0","0","0","1699",Possible
New Whiteland,IN,"1","3","0","0","0","1698",Probable
Oolitic,IN,"1","2","3","0","0","1697",Possible
Greensburg,IN,"1","4","0","0","0","1696",Surely
Evansville,IN,"1","8","0","0","0","1695",Unlikely / Always Biracial
Greenwood,IN,"2","2","3","0","1","1694",Possible
Tipton,IN,"1","3","3","0","0","1693",Probable
Alexandria,IN,"1","4","3","0","0","1692",Surely
Elwood,IN,"1","4","2","1","1","1691",Surely
Hagerstown,IN,"1","4","0","0","0","1690",Surely
Huntington,IN,"1","4","0","0","0","1689",Surely
Goshen,IN,"1","4","0","3","1","1688",Surely
Linton,IN,"1","3","3","3","0","1687",Probable
Hobart,IN,"1","4","3","0","0","1686",Surely
New Palestine,IN,"1","3","0","0","0","1685",Probable
Milan,IN,"1","2","0","0","0","1684",Possible
New Harmony,IN,"1","2","0","0","0","1683",Possible
Jasper,IN,"1","4","0","0","0","1682",Surely
Bluffton,IN,"1","4","3","0","0","1681",Surely
Mooresville,IN,"1","4","3","0","0","1680",Surely
Batesville,IN,"1","4","0","0","0","1679",Surely
Whiting,IN,"1","4","0","0","0","1678",Surely
Crown Point,IN,"1","3","0","3","0","1677",Probable
Brownsburg,IN,"1","4","3","0","0","1676",Surely
Mishawaka,IN,"1","3","0","0","0","1675",Probable
Sunman,IN,"1","4","3","0","0","1674",Surely
Brookston,IN,"1","4","0","0","0","1673",Surely
Utica,IN,"1","4","3","3","0","1672",Surely
Aurora,IN,"1","4","2","0","0","1671",Surely
Decatur,IN,"1","4","0","0","1","1670",Surely
French Lick,IN,"1","1","0","0","0","1669",Unlikely
Rockport,IN,"1","3","0","3","0","1668",Probable
Salem,IN,"1","4","3","0","0","1667",Surely
Vevay,IN,"1","4","3","0","0","1666",Surely
Valparaiso,IN,"1","4","2","3","0","1665",Surely
Chesterton,IN,"1","4","0","3","0","1664",Surely
Martinsville,IN,"1","4","0","0","1","1663",Surely
Wabash,IN,"1","2","0","3","0","1662",Possible
Scottsburg,IN,"1","4","3","3","0","1661",Surely
Brownstown,IN,"1","4","2","0","0","1660",Surely
Gas City,IN,"1","4","2","0","0","1659",Surely
Beech Grove,IN,"2","2","3","0","0","1658",Possible
Merrillville,IN,"1","2","0","0","0","1657",Possible
Hymera,IN,"1","3","0","0","0","1656",Probable
Auburn,IN,"1","4","0","0","0","1655",Surely
Mentone,IN,"1","4","0","0","0","1654",Surely
East Gary,IN,"0","0","0","0","0","1653",Do not Know
General,IN,"0","0","0","0","0","1652",Do not Know
Newburg,IN,"1","4","0","0","0","1651",Surely
Grand View,IN,"1","4","0","0","0","1650",Surely
Tell City,IN,"1","4","0","0","0","1649",Surely
Arcadia,IN,"1","3","0","3","0","1648",Probable
North Judson,IN,"1","4","0","0","0","1647",Surely
Cedar Lake,IN,"1","4","0","0","0","1646",Surely
Andrews,IN,"1","4","0","0","0","1645",Surely
Berne,IN,"1","4","0","0","0","1644",Surely
Bicknell,IN,"1","4","2","0","0","1643",Surely
Brookville,IN,"1","4","0","0","0","1642",Surely
Centerville,IN,"1","4","0","0","0","1641",Surely
Churubusco,IN,"1","4","0","0","0","1640",Surely
Columbia City,IN,"1","4","0","0","0","1639",Surely
Deputy,IN,"0","4","0","0","0","1638",Surely
English,IN,"1","4","3","0","0","1637",Surely
Geneva,IN,"1","4","0","0","0","1636",Surely
Greenfield,IN,"1","4","0","0","0","1635",Surely
Knox,IN,"1","4","0","0","0","1634",Surely
Lexington,IN,"1","4","0","3","0","1633",Surely
Monticello,IN,"1","4","0","0","0","1632",Surely
Morgantown,IN,"1","4","3","0","0","1631",Surely
North Liberty,IN,"1","4","0","0","0","1630",Surely
Lagro,IN,"1","3","0","0","0","1629",Probable
Pierceton,IN,"1","4","0","0","0","1628",Surely
Poseyville,IN,"1","4","0","0","0","1627",Surely
Remington,IN,"1","4","0","0","0","1626",Surely
Roann,IN,"1","4","0","0","0","1625",Surely
Sidney,IN,"1","4","0","0","0","1624",Surely
Silver Lake,IN,"1","4","0","0","0","1623",Surely
South Whitley,IN,"1","4","0","0","0","1622",Surely
Speedway,IN,"2","4","0","2","0","1621",Surely
Summitville,IN,"1","4","0","0","0","1620",Surely
Swayzee,IN,"1","4","0","0","0","1619",Surely
Sweetser,IN,"1","4","0","0","0","1618",Surely
Wakarusa,IN,"1","4","0","0","0","1617",Surely
West Terre Haute,IN,"1","4","0","0","0","1616",Surely
Zionsville,IN,"2","4","0","0","0","1615",Surely
North Webster,IN,"1","4","0","0","0","1614",Surely
Lizton,IN,"1","4","0","0","0","1613",Surely
Jamestown,IN,"1","3","0","0","0","1612",Probable
Corydon,IN,"1","4","0","0","0","1611",Surely
Frankfort,IN,"1","4","3","0","0","1610",Surely
Brook,IN,"1","4","0","0","0","1609",Surely
Cambridge City,IN,"1","2","0","0","0","1608",Possible
Crawford,IN,"4","4","0","3","0","1607",Surely
Boulder City,NV,"1","4","0","2","0","1606",Surely
Minden-Gardnerville,NV,"3","4","0","3","0","1605",Surely
Ely,NV,"1","4","0","0","0","1604",Surely
Fallon,NV,"1","3","3","0","0","1603",Probable
Goldfield,NV,"1","4","3","0","0","1602",Surely
Unionville,NV,"1","3","0","0","0","1601",Probable
General,NV,"0","0","0","0","0","1600",Do not Know
Etowah,AR,"1","3","0","0","0","1599",Probable
Lepanto,AR,"1","1","4","4","0","1598",Unlikely
Newton County,AR,"4","3","0","0","0","1597",Probable
Alix,AR,"1","3","3","0","0","1596",Probable
Hardy,AR,"1","3","3","0","0","1595",Probable
Perryville,AR,"1","3","0","0","0","1594",Probable
Mount Ida,AR,"1","4","0","0","0","1593",Surely
Mena,AR,"1","4","0","0","1","1592",Surely
Lamar,AR,"1","3","0","0","0","1591",Probable
Dover,AR,"1","3","3","0","0","1590",Probable
Van Buren,AR,"4","3","0","0","0","1589",Probable
Cleburne County,AR,"4","3","0","0","0","1588",Probable
Greers Ferry,AR,"1","2","0","0","0","1587",Possible
Fairfield Bay,AR,"1","3","0","0","0","1586",Probable
Mountain Home,AR,"1","3","3","0","0","1585",Probable
Cotter,AR,"1","3","3","0","0","1584",Probable
St. Francis,AR,"1","3","0","0","0","1583",Probable
Mulberry,AR,"1","3","3","0","0","1582",Probable
Ozark,AR,"1","3","0","0","0","1581",Probable
Booneville,AR,"1","4","0","0","0","1580",Surely
Greenwood,AR,"1","3","0","0","0","1579",Probable
Glenwood,AR,"1","3","3","0","0","1578",Probable
Waldron,AR,"1","4","3","0","0","1577",Surely
Siloam Springs,AR,"1","3","0","0","0","1576",Probable
Sand Mountain,AL,"5","4","2","0","1","1575",Surely
Dixie,AL,"1","2","0","0","0","1574",Possible
Oneonta,AL,"1","3","0","0","0","1573",Probable
Nauvoo,AL,"1","4","3","0","0","1572",Surely
Hanceville,AL,"1","3","0","0","0","1571",Probable
Good Hope,AL,"1","3","0","0","0","1570",Probable
Hokes Bluff,AL,"1","3","0","0","0","1569",Probable
Rehoboth Beach,DE,"1","3","0","4","0","1568",Probable
Wilmington,DE,"1","1","4","4","0","1567",Unlikely
Delight,AR,"1","2","0","0","0","1566",Possible
Amity,AR,"1","3","0","0","0","1565",Probable
Leslie,AR,"1","3","0","0","0","1564",Probable
Scott County,AR,"4","3","0","0","0","1563",Probable
Rogers,AR,"1","4","2","0","1","1562",Surely
Springdale,AR,"1","4","2","0","0","1561",Surely
Stone County,AR,"4","3","0","0","0","1560",Probable
Gentry,AR,"1","3","0","0","0","1559",Probable
Fouke,AR,"1","4","2","0","0","1558",Surely
Harrison,AR,"1","4","0","0","1","1557",Surely
Eureka Springs,AR,"1","3","0","0","0","1556",Probable
Sheridan,AR,"1","4","0","0","0","1555",Surely
Lacrosse,AR,"1","2","0","0","0","1554",Possible
Belle Fourche,SD,"1","2","0","3","0","1553",Possible
Delmont,SD,"1","2","0","0","0","1552",Possible
Doland,SD,"1","2","0","0","0","1551",Possible
Spink County,SD,"4","2","0","0","0","1550",Possible
Canton,SD,"1","2","0","0","0","1549",Possible
Lead,SD,"1","3","0","0","0","1548",Probable
Miles City,MT,"1","4","0","0","0","1547",Surely
Pasadena,CA,"2","4","0","0","0","1546",Surely
Fresno,CA,"1","4","0","0","0","1545",Surely
Redlands,CA,"1","4","0","0","0","1544",Surely
Riverside,CA,"1","4","0","0","0","1543",Surely
Crescent City,CA,"1","4","0","3","1","1542",Surely
Visalia,CA,"1","4","0","0","0","1541",Surely
Selma,CA,"1","4","0","0","0","1540",Surely
Bakersfield,CA,"1","3","0","0","0","1539",Probable
Red Bluff,CA,"1","4","0","0","0","1538",Surely
Antioch,CA,"1","4","0","0","0","1537",Surely
Rocklin,CA,"1","4","0","0","0","1536",Surely
Truckee,CA,"1","4","0","0","0","1535",Surely
Santa Ana,CA,"1","4","0","0","0","1534",Surely
Wheatland,CA,"1","4","0","0","0","1533",Surely
Marysville,CA,"1","4","0","0","0","1532",Surely
Eureka,CA,"1","4","0","1","0","1531",Surely
San Jose,CA,"1","4","0","0","0","1530",Surely
Gold Run,CA,"1","4","0","0","0","1529",Surely
Arroyo Grande,CA,"1","4","0","0","0","1528",Surely
Sonora,CA,"1","4","0","0","0","1527",Surely
San Pablo,CA,"1","4","0","0","0","1526",Surely
Dutch Flat,CA,"1","4","0","0","0","1525",Surely
Lincoln,CA,"1","4","0","0","0","1524",Surely
Nicolaus,CA,"1","4","0","0","0","1523",Surely
Sawyers Bar,CA,"1","4","0","0","0","1522",Surely
Folsom,CA,"2","4","0","0","0","1521",Surely
Watsonville,CA,"1","4","0","0","0","1520",Surely
Nevada City,CA,"1","3","0","0","0","1519",Probable
Grass Valley,CA,"1","3","3","0","0","1518",Probable
Oildale,CA,"1","4","2","0","1","1517",Surely
Taft,CA,"1","4","2","2","1","1516",Surely
Holy City,CA,"1","4","0","0","0","1515",Surely
Napa,CA,"1","3","0","0","0","1514",Probable
Lafayette,CA,"1","3","0","0","0","1513",Probable
Chester,CA,"1","3","0","0","0","1512",Probable
Redding,CA,"1","3","0","0","0","1511",Probable
Sheridan,CA,"1","4","0","0","0","1510",Surely
Lodi,CA,"1","3","0","1","0","1509",Probable
Parlier,CA,"1","2","0","0","0","1508",Possible
Corning,CA,"1","3","0","0","0","1507",Probable
Chico,CA,"1","4","0","0","0","1506",Surely
Bayshore City,CA,"1","2","0","0","0","1505",Possible
Berkeley,CA,"1","2","0","0","0","1504",Possible
Mill Valley,CA,"2","3","0","0","1","1503",Probable
Redwood City,CA,"2","3","0","0","0","1502",Probable
San Leandro,CA,"1","4","0","0","0","1501",Surely
Burlingame,CA,"1","3","0","0","0","1500",Probable
East Palo Alto,CA,"1","3","0","0","0","1499",Probable
Piedmont,CA,"1","3","0","0","0","1498",Probable
North Palo Alto,CA,"1","3","0","0","0","1497",Probable
Bishop,CA,"1","3","0","0","0","1496",Probable
Kingsburg,CA,"1","3","0","0","0","1495",Probable
Indian Wells,CA,"1","2","0","0","0","1494",Possible
Garden Grove,CA,"1","3","0","0","0","1493",Probable
Hemet,CA,"1","3","0","0","0","1492",Probable
Norco,CA,"2","4","0","0","0","1491",Surely
South Gate,CA,"1","3","0","0","0","1490",Probable
San Fernando Valley,CA,"5","4","0","0","0","1489",Surely
Tarzana,CA,"1","4","0","0","0","1488",Surely
Whittier,CA,"1","3","0","0","0","1487",Probable
Arcadia,CA,"2","2","0","0","0","1486",Possible
Fontana,CA,"1","3","0","0","0","1485",Probable
Newport Beach,CA,"1","4","0","0","0","1484",Surely
Palos Verdes Estates,CA,"2","3","0","0","0","1483",Probable
Westfield,CA,"2","3","0","0","0","1482",Probable
Lomita,CA,"2","3","0","0","0","1481",Probable
Manhattan Beach,CA,"2","4","0","0","0","1480",Surely
Orange County,CA,"4","4","0","0","0","1479",Surely
Yorba Linda,CA,"1","2","0","0","0","1478",Possible
Cerritos,CA,"2","2","0","0","0","1477",Possible
Costa Mesa,CA,"2","2","0","0","0","1476",Possible
Orange,CA,"1","3","0","0","0","1475",Probable
Huntington Beach,CA,"2","3","0","0","0","1474",Probable
La Habra,CA,"1","3","0","0","0","1473",Probable
Irvine,CA,"1","3","0","0","0","1472",Probable
Brea,CA,"1","4","0","2","1","1471",Surely
Glendale,CA,"2","4","0","2","0","1470",Surely
Azusa,CA,"2","3","0","0","0","1469",Probable
Buena Park,CA,"1","2","0","0","0","1468",Possible
Burbank,CA,"2","4","0","3","0","1467",Surely
Compton,CA,"2","4","0","0","0","1466",Surely
San Juan Capistrano,CA,"1","2","0","0","0","1465",Possible
San Jacinto,CA,"1","3","0","0","0","1464",Probable
Arcata,CA,"1","4","0","0","0","1463",Surely
Stanton,CA,"1","2","0","0","0","1462",Possible
Culver City,CA,"2","4","0","0","0","1461",Surely
Palmdale,CA,"2","2","0","0","0","1460",Possible
Torrance,CA,"1","4","0","0","1","1459",Surely
Kernville,CA,"1","4","0","0","0","1458",Surely
Porterville,CA,"1","2","3","0","0","1457",Possible
Lynwood,CA,"2","4","0","0","0","1456",Surely
Bel Air,CA,"1","3","0","0","0","1455",Probable
Monterey Park,CA,"2","4","0","0","0","1454",Surely
Hidden Hills,CA,"2","2","0","0","0","1453",Possible
La Jolla,CA,"2","4","0","0","0","1452",Surely
San Marino,CA,"1","4","0","0","0","1451",Surely
South Pasadena,CA,"1","3","0","0","0","1450",Probable
Palm Beach,FL,"1","3","0","0","1","1449",Probable
Daytona Beach Shores,FL,"1","2","0","0","0","1448",Possible
Flagler Beach,FL,"1","2","0","0","0","1447",Possible
Holmes Beach,FL,"1","3","0","0","0","1446",Probable
Longboat Key,FL,"1","2","0","0","0","1445",Possible
Melbourne Beach,FL,"1","3","0","0","0","1444",Probable
Samsula,FL,"1","2","0","0","0","1443",Possible
Altha,FL,"1","2","3","0","0","1442",Possible
Old Homosassa,FL,"1","2","3","0","0","1441",Possible
Cedar Key,FL,"1","4","0","0","1","1440",Surely
Delray Beach,FL,"1","3","0","0","1","1439",Probable
