place_type,full_name,type,confirmed,sign,ordinance,showcase,orig_long,orig_lat,name,state,id,relocated_while_cleaning,x,y
locality,"Wausau, WI",1,3,0,0,0,-89.6298,44.9596,Wausau,WI,1962,false,-89.646011,44.9620139
locality,"Marshfield, WI",1,2,0,0,0,-90.1718,44.6689,Marshfield,WI,1969,false,-90.1727956,44.6627087
locality,"Peshtigo, WI",1,2,0,0,0,-87.7493,45.0544,Peshtigo,WI,1939,false,-87.7469903,45.0559448
locality,"Marinette, WI",1,3,0,0,0,-87.6307,45.1,Marinette,WI,1952,false,-87.6334617,45.0870646
locality,"Hales Corners, WI",1,2,0,0,0,-88.0487,42.9375,Hales Corners,WI,1945,false,-88.0490524,42.9409253
locality,"Whitefish Bay, WI",1,2,0,0,0,-87.9001,43.1133,Whitefish Bay,WI,1951,false,-87.9004754,43.1131423
locality,"Shorewood, WI",1,2,0,0,0,-87.8883,43.0882,Shorewood,WI,1954,false,-87.8866664,43.0913524
locality,"West Allis, WI",1,2,0,0,0,-88.007,43.0167,West Allis,WI,1960,false,-88.0295912,43.0068013
locality,"Wauwatosa, WI",1,2,0,0,0,-88.0079,43.0494,Wauwatosa,WI,1961,false,-88.0347026,43.061566
locality,"South Milwaukee, WI",2,3,0,0,0,-87.8606,42.9106,South Milwaukee,WI,1965,false,-87.8625343,42.9119209
locality,"Cudahy, WI",1,2,0,0,0,-87.8615,42.9597,Cudahy,WI,1973,false,-87.8640149,42.9467189
locality,"West Milwaukee, WI",2,2,0,0,0,-87.9726,43.0125,West Milwaukee,WI,1978,false,-87.9709839,43.0124383
locality,"Tomah, WI",1,2,0,0,0,-90.504,43.9786,Tomah,WI,1984,false,-90.4999328,43.9878044
locality,"Oconto Falls, WI",1,3,0,0,0,-88.1429,44.8739,Oconto Falls,WI,1926,false,-88.144412,44.8738005
locality,"Oconto, WI",1,2,0,0,0,-87.8645,44.8872,Oconto,WI,1999,false,-87.8695486,44.8918554
locality,"Rhinelander, WI",1,2,0,0,0,-89.4121,45.6366,Rhinelander,WI,1993,false,-89.4262795,45.6357383
locality,"Seymour, WI",1,2,0,0,0,-88.3304,44.515,Seymour,WI,1910,false,-88.3271828,44.514188
locality,"Combined Locks, WI",1,3,0,0,0,-88.3143,44.2658,Combined Locks,WI,1931,false,-88.3063261,44.2641531
locality,"Thiensville, WI",1,2,0,0,0,-87.9787,43.2375,Thiensville,WI,1935,false,-87.9784607,43.2361397
locality,"Grafton, WI",1,2,0,0,0,-87.9534,43.3197,Grafton,WI,1946,false,-87.9480077,43.3203728
locality,"Port Washington, WI",1,3,0,0,0,-87.8756,43.3872,Port Washington,WI,1971,false,-87.8850441,43.3844769
locality,"Prescott, WI",1,2,0,0,0,-92.8021,44.7489,Prescott,WI,1912,false,-92.7883754,44.752378
locality,"River Falls, WI",1,2,0,0,0,-92.6266,44.8595,River Falls,WI,1989,false,-92.6247176,44.8608961
locality,"Stevens Point, WI",1,3,0,0,0,-89.5741,44.5229,Stevens Point,WI,1964,false,-89.5508196,44.524132
locality,"Park Falls, WI",1,2,0,0,0,-90.4448,45.9347,Park Falls,WI,1998,false,-90.44631,45.9348133
locality,"Union Grove, WI",1,2,0,0,0,-88.047462,42.677089,Union Grove,WI,1133,false,-88.0495086,42.6863854
locality,"Sturtevant, WI",1,2,0,0,0,-87.8945,42.6981,Sturtevant,WI,1922,false,-87.901911,42.6994847
locality,"Richland Center, WI",1,2,0,0,0,-90.3854,43.3355,Richland Center,WI,1991,false,-90.3840628,43.3401459
locality,"Milton, WI",1,2,0,0,0,-88.944,42.7756,Milton,WI,1928,false,-88.9430222,42.7751187
locality,"Sauk City, WI",1,2,0,0,0,-89.7227,43.2716,Sauk City,WI,1911,false,-89.7311333,43.2722095
locality,"Reedsburg, WI",1,2,0,0,0,-90.0026,43.5325,Reedsburg,WI,1994,false,-89.9964769,43.5347127
locality,"Shawano, WI",1,2,0,0,0,-88.609,44.7822,Shawano,WI,1988,false,-88.5843326,44.7747865
locality,"Sheboygan Falls, WI",1,3,0,0,0,-87.8106,43.7292,Sheboygan Falls,WI,1135,false,-87.8266084,43.7290318
locality,"Sheboygan, WI",1,2,0,0,0,-87.7145,43.7508,Sheboygan,WI,1966,false,-87.7315027,43.7403057
locality,"Plymouth, WI",1,2,0,0,0,-87.977,43.7486,Plymouth,WI,1996,false,-87.9658245,43.7446886
locality,"Viroqua, WI",1,2,0,0,0,-90.8887,43.5569,Viroqua,WI,1982,false,-90.8858976,43.5602855
locality,"Mukwonago, WI",1,2,0,0,0,-88.3334,42.8667,Mukwonago,WI,1914,false,-88.3269904,42.8569758
locality,"Lake Geneva, WI",1,3,0,0,0,-88.4334,42.5917,Lake Geneva,WI,1981,false,-88.4281221,42.5824026
locality,"Spooner, WI",1,2,0,0,0,-91.8909,45.8228,Spooner,WI,1986,false,-91.8860498,45.8270799
locality,"West Bend, WI",1,3,0,0,0,-88.1834,43.4253,West Bend,WI,1979,false,-88.1818368,43.4173444
locality,"Sussex, WI",1,2,0,0,0,-88.222,43.1339,Sussex,WI,1921,false,-88.2225648,43.1346085
locality,"Pewaukee, WI",1,2,0,0,0,-88.2612,43.0806,Pewaukee,WI,1923,false,-88.2522075,43.0853476
locality,"Okauchee Lake, WI",1,2,0,0,0,-88.4407,43.1233,Okauchee Lake,WI,1925,false,-88.438483,43.1256143
locality,"Hartland, WI",1,2,0,0,0,-88.342,43.105,Hartland,WI,1929,false,-88.339731,43.1028097
locality,"Delafield, WI",1,2,0,0,0,-88.4041,43.061,Delafield,WI,1930,false,-88.3913015,43.0719824
locality,"Muskego, WI",1,2,0,0,0,-88.139,42.9058,Muskego,WI,1934,false,-88.1291407,42.8859484
locality,"Elm Grove, WI",1,2,0,0,0,-88.079,43.0431,Elm Grove,WI,1947,false,-88.0867385,43.0479668
locality,"Oconomowoc, WI",1,2,0,0,0,-88.4993,43.1117,Oconomowoc,WI,2000,false,-88.4948307,43.0995734
locality,"Waupaca, WI",1,2,0,0,0,-89.0859,44.358,Waupaca,WI,1980,false,-89.0717527,44.3505732
locality,"Oshkosh, WI",1,2,0,0,1,-88.5409,44.0207,Oshkosh,WI,1909,false,-88.561996,44.0227116
locality,"Omro, WI",1,2,0,0,0,-88.7443,44.0394,Omro,WI,1913,false,-88.7377979,44.0390962
locality,"Neenah, WI",1,2,0,0,0,-88.4626,44.1858,Neenah,WI,1967,false,-88.4767122,44.166859
locality,"Nekoosa, WI",1,2,0,0,0,-89.9043,44.3125,Nekoosa,WI,1941,false,-89.9072633,44.3134466
locality,"Wisconsin Rapids, WI",1,3,0,0,0,-89.8173,44.3836,Wisconsin Rapids,WI,1950,false,-89.8265293,44.392702
locality,"Powell, WY",1,2,3,0,0,-108.759,44.7529,Powell,WY,1389,false,-108.7680374,44.7957819
locality,"Rock Springs, WY",1,2,0,0,0,-109.2048,41.5869,Rock Springs,WY,1322,false,-109.2208983,41.5946962
localadmin,"Bisbee, AZ",1,3,3,3,0,-109.9284,31.4481,Bisbee,AZ,2258,false,-110.083481,31.457922
locality,"Globe, AZ",1,3,3,3,0,-110.7872,33.396,Globe,AZ,2256,false,-110.7511782,33.3869666
locality,"Duncan, AZ",1,4,1,1,0,-109.1004,32.7152,Duncan,AZ,2257,false,-109.0972512,32.7343238
locality,"Scottsdale, AZ",1,3,0,2,0,-111.8992,33.5091,Scottsdale,AZ,2254,false,-111.8650752,33.6871877
locality,"Youngtown, AZ",2,2,0,0,0,-112.3033,33.5937,Youngtown,AZ,2259,false,-112.30476,33.5845735
locality,"Sun City, AZ",2,2,0,0,0,-112.2819,33.629,Sun City,AZ,2260,false,-112.2819101,33.6164764
locality,"Prescott, AZ",1,3,2,1,0,-112.4695,34.5403,Prescott,AZ,2255,false,-112.447338,34.5848927
locality,"Hawthorne, CA",2,4,1,1,1,-118.3478,33.9113,Hawthorne,CA,2461,false,-118.3476772,33.9146711
locality,"Inglewood, CA",2,4,1,1,0,-118.3531,33.9617,Inglewood,CA,2462,false,-118.3444354,33.956577
locality,"Johnston, PA",0,0,0,0,0,-78.922,40.3267,Johnston,PA,2358,false,-78.9193114,40.3260117
locality,"Colorado Springs, CO",1,2,0,0,0,-104.8253,38.834,Colorado Springs,CO,2253,false,-104.7604646,38.8674294
locality,"Durango, CO",1,2,0,0,0,-107.8799,37.2754,Durango,CO,2252,false,-107.8782923,37.265878
locality,"Tybee Island, GA",1,0,0,0,0,-80.8612,32.0155,Tybee Island,GA,2196,false,-80.852356,32.0102559
locality,"Chamblee, GA",2,3,0,0,0,-84.2988,33.8922,Chamblee,GA,2194,false,-84.3007605,33.884249
locality,"Avondale Estates, GA",2,2,0,3,0,-84.2671,33.7715,Avondale Estates,GA,2195,false,-84.2647781,33.7699274
locality,"Palmetto, GA",2,2,0,0,0,-84.6697,33.5179,Palmetto,GA,2193,false,-84.6677006,33.5310951
locality,"Watkinsville, GA",1,0,0,0,0,-83.4088,33.8629,Watkinsville,GA,2192,false,-83.407182,33.8609551
locality,"McClure, IL",3,3,0,0,0,-87.986339,41.421752,McClure,IL,2043,true,-89.4331531,37.3147073
locality,"Bellwood, IL",2,3,0,0,0,-87.8831,41.8814,Bellwood,IL,2036,false,-87.8761668,41.8828982
locality,"Arlington Heights, IL",2,3,0,0,0,-87.9801,42.0813,Arlington Heights,IL,2039,false,-87.9825524,42.0955695
locality,"DeKalb, IL",1,2,4,0,0,-88.7714,41.8903,DeKalb,IL,2038,true,-88.7481846,41.9313612
locality,"Arcola, IL",1,4,4,2,0,-88.3064,39.6848,Arcola,IL,2040,false,-88.3013624,39.6832652
locality,"Campbell Hill, IL",3,4,0,0,0,-89.549,37.9301,Campbell Hill,IL,2045,false,-89.5514634,37.9305305
locality,"Vienna, IL",1,4,4,0,0,-88.8978,37.4153,Vienna,IL,2046,false,-88.8870384,37.4143445
locality,"Belknap, IL",1,4,0,0,0,-88.939,37.3251,Belknap,IL,2047,false,-88.9404568,37.322421
locality,"Goreville, IL",1,3,0,0,0,-88.9723,37.5545,Goreville,IL,2051,false,-88.9556964,37.561021
locality,"Karnak, IL",1,3,0,0,0,-88.9753,37.2937,Karnak,IL,2042,false,-88.9758235,37.2941594
county,"Pulaski County, IL",4,1,4,4,0,-89.13,37.23,Pulaski County,IL,2053,false,-89.1265877,37.2231718
locality,"Jonesboro, IL",1,4,1,0,0,-89.2681,37.4517,Jonesboro,IL,2041,false,-89.2665959,37.4510049
locality,"Dongola, IL",1,3,3,0,0,-89.1659,37.3612,Dongola,IL,2044,false,-89.16545,37.3599362
locality,"Alto Pass, IL",1,4,0,0,0,-89.3176,37.5703,Alto Pass,IL,2050,false,-89.3191409,37.5736841
locality,"Anna, IL",1,4,2,0,1,-89.247,37.4603,Anna,IL,2474,false,-89.2387466,37.4611607
localadmin,"Winnebago, IL",1,2,0,0,0,-89.2412,42.2661,Winnebago,IL,2037,false,-89.22682,42.2471313
locality,"Dighton, KS",1,3,0,0,0,-100.4671,38.482,Dighton,KS,2104,false,-100.4663655,38.4810049
locality,"Kiowa, KS",1,3,0,0,0,-98.4854,37.0172,Kiowa,KS,2091,false,-98.4848152,37.0174103
locality,"Hoisington, KS",1,2,0,0,0,-98.7781,38.5181,Hoisington,KS,2062,false,-98.7773724,38.5180598
locality,"Lakin, KS",1,3,0,0,0,-101.2549,37.9406,Lakin,KS,2089,false,-101.2584477,37.9400148
locality,"Ellinwood, KS",1,3,0,0,0,-98.5809,38.3556,Ellinwood,KS,2101,false,-98.5836612,38.3573556
localadmin,"Douglass, KS",1,3,0,2,0,-97.0128,37.5195,Douglass,KS,2103,false,-96.9895933,37.5194065
locality,"Augusta, KS",1,3,0,0,0,-96.9707,37.6914,Augusta,KS,2123,false,-96.9918328,37.6955368
locality,"Cedar Vale, KS",1,2,0,0,0,-96.5,37.1042,Cedar Vale,KS,2061,false,-96.5017688,37.1061002
locality,"Scammon, KS",1,2,0,0,0,-94.825,37.2776,Scammon,KS,2060,false,-94.8230295,37.2780688
locality,"St. Francis, KS",1,3,3,0,0,-101.7999,39.7722,St. Francis,KS,2074,false,-101.8014253,39.7714802
locality,"Ashland, KS",1,2,0,0,0,-99.7657,37.1886,Ashland,KS,2121,false,-99.7696717,37.1866602
locality,"Clyde, KS",1,3,0,0,0,-97.3989,39.5911,Clyde,KS,2108,false,-97.4002068,39.5918277
locality,"Burlington, KS",1,2,0,0,0,-95.7428,38.1945,Burlington,KS,2114,false,-95.7452728,38.1931573
locality,"Coldwater, KS",1,3,0,0,0,-99.3268,37.2689,Coldwater,KS,2106,false,-99.3378297,37.2582174
locality,"Frontenac, KS",1,3,0,0,0,-94.6891,37.4556,Frontenac,KS,2097,false,-94.7011429,37.4580574
locality,"Arma, KS",1,3,0,0,0,-94.7003,37.5438,Arma,KS,2122,false,-94.7023532,37.5429711
locality,"Oberlin, KS",1,3,0,0,0,-100.5282,39.8183,Oberlin,KS,2075,false,-100.5307343,39.8230462
locality,"Solomon, KS",1,3,0,0,0,-97.3711,38.9194,Solomon,KS,2071,false,-97.3692326,38.9214716
locality,"Chapman, KS",1,2,0,0,0,-97.0225,38.9722,Chapman,KS,2112,false,-97.0235515,38.9745009
locality,"Howard, KS",1,3,0,0,0,-96.2636,37.4703,Howard,KS,2093,false,-96.263042,37.4694368
locality,"Victoria, KS",1,3,0,0,0,-99.1476,38.8528,Victoria,KS,2067,false,-99.147396,38.853768
locality,"Hays, KS",1,3,4,0,0,-99.3268,38.8792,Hays,KS,2094,false,-99.3222214,38.8822307
locality,"Wilson, KS",1,2,0,0,0,-98.4753,38.825,Wilson,KS,2064,false,-98.4749265,38.8253328
localadmin,"Cimarron, KS",1,3,0,0,0,-100.3482,37.8067,Cimarron,KS,2110,false,-100.3273502,37.7967703
locality,"Tribune, KS",1,3,0,0,0,-101.7527,38.4697,Tribune,KS,2068,false,-101.7545176,38.4720294
locality,"Madison, KS",1,3,0,0,0,-96.1358,38.1356,Madison,KS,2086,false,-96.1371821,38.1335611
locality,"Eureka, KS",1,3,3,0,0,-96.2892,37.8239,Eureka,KS,2098,false,-96.289006,37.8260455
locality,"Harper, KS",1,3,0,0,0,-98.0263,37.2868,Harper,KS,2065,false,-98.0275945,37.2850713
locality,"Halstead, KS",1,3,0,0,0,-97.5087,38.0014,Halstead,KS,2095,false,-97.5101821,37.9999683
locality,"Sublette, KS",1,3,0,3,0,-100.8438,37.4817,Sublette,KS,2069,false,-100.8465013,37.4822212
locality,"Mankato, KS",1,3,0,0,0,-98.2105,39.787,Mankato,KS,2085,false,-98.2082506,39.78706
locality,"Greensburg, KS",1,3,0,3,0,-99.2926,37.6028,Greensburg,KS,2096,false,-99.2895703,37.6048737
locality,"Lincoln Center, KS",1,3,0,0,0,-96.653641,39.84471,Lincoln Center,KS,2087,true,-98.1467426,39.0429585
locality,"Lindsborg, KS",1,3,3,0,0,-97.6745,38.5736,Lindsborg,KS,2080,false,-97.6738281,38.5773264
locality,"Marion, KS",1,2,0,0,0,-97.0196,38.3473,Marion,KS,2084,false,-97.0081789,38.3546629
locality,"Marysville, KS",1,2,0,0,0,-96.6472,39.8411,Marysville,KS,2079,false,-96.6386908,39.8431655
locality,"Blue Rapids, KS",1,2,0,0,0,-96.6597,39.6819,Blue Rapids,KS,2116,false,-96.659278,39.6790928
locality,"Meade, KS",1,3,0,0,0,-100.3963,37.2091,Meade,KS,2083,true,-100.3430265,37.2836055
locality,"Beloit, KS",1,3,0,0,0,-98.1083,39.4587,Beloit,KS,2117,false,-98.1082802,39.464476
locality,"Caney, KS",1,3,0,0,0,-95.9353,37.0115,Caney,KS,2113,false,-95.9315275,37.0139548
locality,"Elkhart, KS",1,3,0,0,0,-101.8902,37.0081,Elkhart,KS,2102,false,-101.8944289,37.0037592
locality,"Erie, KS",1,2,0,0,0,-95.2433,37.5681,Erie,KS,2099,false,-95.2417896,37.5716637
locality,"Ness City, KS",1,3,0,0,0,-99.9065,38.4528,Ness City,KS,2082,false,-99.904656,38.4540566
locality,"Norton, KS",1,3,0,0,0,-99.91,39.7945,Norton,KS,2076,true,-99.8915932,39.8362165
locality,"Burlingame, KS",1,3,0,0,0,-95.835,38.7539,Burlingame,KS,2115,false,-95.8350477,38.7517132
localadmin,"Atwood, KS",1,3,0,0,0,-101.0421,39.8067,Atwood,KS,2120,false,-101.0440614,39.8164326
locality,"Nickerson, KS",1,3,3,3,0,-98.0837,38.1472,Nickerson,KS,2081,false,-98.0882612,38.1489012
locality,"Belleville, KS",1,3,0,0,0,-97.6325,39.8245,Belleville,KS,2118,false,-97.6336637,39.8245117
locality,"La Crosse, KS",1,3,0,0,0,-99.3087,38.5314,La Crosse,KS,2090,false,-99.3094978,38.5318435
locality,"Scott City, KS",1,2,0,0,0,-100.9071,38.4825,Scott City,KS,2073,false,-100.9030568,38.4788675
locality,"Mulvane, KS",1,3,0,0,0,-97.2439,37.4745,Mulvane,KS,2078,false,-97.2721643,37.4789016
locality,"Clearwater, KS",1,2,0,0,0,-97.5045,37.5028,Clearwater,KS,2109,false,-97.4974821,37.50958
locality,"Cheney, KS",1,3,0,0,0,-97.7826,37.63,Cheney,KS,2111,false,-97.7797166,37.6352949
locality,"Hoxie, KS",1,3,0,0,0,-100.4418,39.3575,Hoxie,KS,2092,false,-100.4398436,39.3558361
locality,"Smith Center, KS",1,3,0,0,0,-98.7851,39.7792,Smith Center,KS,2072,false,-98.783098,39.7740151
locality,"Stafford, KS",1,3,0,0,0,-98.6006,37.9622,Stafford,KS,2070,false,-98.5993308,37.9623683
locality,"Conway Springs, KS",1,3,0,0,0,-97.6423,37.3903,Conway Springs,KS,2105,false,-97.642972,37.3898589
locality,"Belle Plaine, KS",1,3,0,0,0,-97.2812,37.3939,Belle Plaine,KS,2119,false,-97.2795504,37.3934299
locality,"Colby, KS",1,2,0,0,0,-101.0524,39.3958,Colby,KS,2107,false,-101.0452198,39.3847923
locality,"Washington, KS",1,3,0,0,0,-97.1,39.8,Washington,KS,2066,true,-97.0487173,39.8161135
localadmin,"Leoti, KS",1,3,0,0,0,-101.3588,38.4797,Leoti,KS,2088,false,-101.3473522,38.4820793
locality,"Neodesha, KS",1,3,0,0,0,-95.6803,37.4184,Neodesha,KS,2077,false,-95.684803,37.4241394
locality,"Yates Center, KS",1,3,0,0,0,-95.7333,37.8811,Yates Center,KS,2063,false,-95.7538312,37.8668148
locality,"Florence, KY",1,2,0,0,0,-84.6266,38.9989,Florence,KY,2164,false,-84.6470272,38.9899813
locality,"Catlettsburg, KY",1,2,0,0,0,-82.6004,38.4048,Catlettsburg,KY,2137,false,-82.6023965,38.4189911
locality,"Mount Washington, KY",1,2,0,0,0,-85.5458,38.0501,Mount Washington,KY,2129,false,-85.555142,38.043044
locality,"Silver Grove, KY",1,3,0,0,0,-84.3902,39.0345,Silver Grove,KY,2136,false,-84.3992806,39.0402059
locality,"Cold Spring, KY",1,2,0,0,0,-84.4399,39.0217,Cold Spring,KY,2144,false,-84.4348036,39.013067
locality,"Alexandria, KY",1,2,0,0,0,-84.388,38.9595,Alexandria,KY,2149,false,-84.386059,38.9621974
locality,"Southgate, KY",1,3,3,0,0,-84.4727,39.072,Southgate,KY,2153,false,-84.4714903,39.0630671
locality,"Highland Heights, KY",1,2,0,0,0,-84.4522,39.0331,Highland Heights,KY,2162,false,-84.4565799,39.0355257
locality,"Bellevue, KY",1,3,0,0,0,-84.4826,39.1067,Bellevue,KY,2187,false,-84.4774891,39.1012429
locality,"Dayton, KY",1,3,0,0,0,-84.4727,39.1128,Dayton,KY,2189,false,-84.4642008,39.1128563
locality,"Olive Hill, KY",1,2,0,0,0,-83.1741,38.3001,Olive Hill,KY,2177,false,-83.1682416,38.3036136
locality,"Liberty, KY",1,2,0,0,0,-84.9394,37.3184,Liberty,KY,2139,false,-84.9286254,37.3204583
locality,"Albany, KY",1,3,0,0,0,-85.1354,36.6918,Albany,KY,2181,false,-85.135296,36.6905721
locality,"Minor Lane Heights, KY",1,2,0,0,0,-83.975315265442,37.683221601686,Minor Lane Heights,KY,2130,true,-85.6124489,38.0951485
locality,"Irvine, KY",1,2,0,0,0,-83.9738,37.7006,Irvine,KY,2141,false,-83.9678663,37.6964358
locality,"Martin, KY",1,2,0,0,0,-82.7527,37.5729,Martin,KY,2161,false,-82.7602182,37.5667286
locality,"Prestonsburg, KY",1,2,0,0,0,-82.7715,37.6657,Prestonsburg,KY,2183,false,-82.7661079,37.6817011
locality,"Williamstown, KY",1,2,0,0,0,-84.5605,38.6381,Williamstown,KY,2135,false,-84.5676062,38.6413891
locality,"Worthington, KY",1,3,0,0,0,-82.7245,38.5489,Worthington,KY,2150,false,-82.734918,38.5508823
locality,"Russell, KY",1,3,3,0,0,-85.78,38.2562,Russell,KY,2156,true,-82.6996837,38.5114709
locality,"Raceland, KY",1,3,0,0,0,-82.7283,38.54,Raceland,KY,2157,false,-82.7343366,38.5376198
locality,"Loyall, KY",1,3,0,0,0,-83.36,36.86,Loyall,KY,2133,true,-83.3505429,36.8526443
locality,"Windy Hills, KY",1,2,0,0,0,-85.6344,38.274,Windy Hills,KY,2125,false,-85.6377658,38.2702315
locality,"St. Regis Park, KY",2,2,0,0,0,-85.6166,38.2267,St. Regis Park,KY,2128,false,-85.6158648,38.2289593
locality,"Meadow Vale, KY",1,2,0,0,0,-85.5719,38.2831,Meadow Vale,KY,2131,false,-85.5725138,38.2833192
locality,"Lynnview, KY",1,2,0,0,0,-85.7097,38.1784,Lynnview,KY,2132,false,-85.7112127,38.179133
locality,"Beechwood Village, KY",1,3,0,0,0,-85.6313,38.2548,Beechwood Village,KY,2147,false,-85.629662,38.2554598
locality,"Audubon Park, KY",2,2,0,0,0,-85.7252,38.204,Audubon Park,KY,2148,false,-85.727011,38.2049955
locality,"Shively, KY",1,2,0,0,0,-85.8227,38.2001,Shively,KY,2154,false,-85.8135707,38.1970548
locality,"Parkway Village, KY",1,2,0,0,0,-85.7402,38.2126,Parkway Village,KY,2158,false,-85.7381161,38.2113173
locality,"Van Lear, KY",1,2,0,0,0,-82.7579,37.7712,Van Lear,KY,2152,false,-82.755716,37.774179
locality,"Paintsville, KY",1,3,0,0,0,-82.8071,37.8145,Paintsville,KY,2185,false,-82.8088727,37.8164177
locality,"Edgewood, KY",1,2,0,0,0,-84.5819,39.0187,Edgewood,KY,2134,false,-84.5604157,39.009088
locality,"Fort Mitchell, KY",1,2,0,0,0,-84.5474,39.0595,Fort Mitchell,KY,2163,false,-84.5561771,39.0458582
locality,"Bromley, KY",1,2,0,0,0,-84.5602,39.082,Bromley,KY,2179,false,-84.5629227,39.0801592
locality,"Ludlow, KY",1,3,3,0,0,-84.5474,39.0926,Ludlow,KY,2180,false,-84.5497822,39.0905583
locality,"Park Hills, KY",1,3,0,0,0,-84.5322,39.0714,Park Hills,KY,2184,false,-84.5312165,39.0691008
locality,"Erlanger, KY",1,2,0,0,0,-84.6008,39.0167,Erlanger,KY,2186,false,-84.5864335,39.010864
locality,"London, KY",1,2,0,0,0,-84.0833,37.129,London,KY,2124,false,-84.076718,37.1174463
locality,"North Corbin, KY",1,3,0,0,0,-84.0933,36.9606,North Corbin,KY,2159,false,-84.0972428,36.9648627
locality,"Whitesburg, KY",1,3,0,0,0,-82.8268,37.1184,Whitesburg,KY,2151,false,-82.8230297,37.1182715
locality,"Vanceburg, KY",1,2,0,0,0,-83.3188,38.5992,Vanceburg,KY,2126,false,-83.3244844,38.5943436
locality,"Livermore, KY",1,2,0,0,0,-87.1319,37.4931,Livermore,KY,2138,false,-87.1341548,37.4919492
locality,"Salyersville, KY",1,3,0,0,0,-83.0688,37.7526,Salyersville,KY,2155,false,-83.0644956,37.7458914
locality,"Calvert City, KY",1,2,0,0,0,-88.35,37.0334,Calvert City,KY,2145,false,-88.3602171,37.029414
locality,"Benton, KY",1,3,0,0,0,-88.3503,36.8573,Benton,KY,2190,false,-88.3602254,36.8479502
locality,"Jeffersonville, KY",1,2,0,0,0,-83.8419,37.9737,Jeffersonville,KY,2140,false,-83.832086,37.9659345
locality,"Centertown, KY",1,3,0,0,0,-86.9961,37.4173,Centertown,KY,2143,false,-86.9959679,37.4177594
locality,"Elkhorn City, KY",1,3,0,0,0,-82.351,37.304,Elkhorn City,KY,2165,false,-82.3521595,37.3202364
locality,"Stanton, KY",1,3,0,0,0,-83.8583,37.8456,Stanton,KY,2127,false,-83.8562113,37.8465263
locality,"Burnside, KY",1,3,0,0,0,-84.5999,36.989,Burnside,KY,2142,false,-84.6490867,37.0042641
locality,"Brodhead, KY",1,2,0,0,0,-84.4138,37.4042,Brodhead,KY,2146,false,-84.4144146,37.4027257
locality,"Mount Vernon, KY",1,3,0,0,0,-84.3405,37.3529,Mount Vernon,KY,2160,false,-84.3400287,37.3654694
locality,"Russell Springs, KY",1,2,0,0,0,-85.0886,37.0562,Russell Springs,KY,2182,false,-85.0774482,37.0509818
locality,"Clay, KY",1,3,0,0,0,-87.82,37.4767,Clay,KY,2178,false,-87.8202557,37.4762842
locality,"Corbin, KY",1,3,3,0,1,-84.0969,36.9487,Corbin,KY,2188,false,-84.1005009,36.9321733
locality,"South St. Paul, MN",2,2,0,3,0,-93.04,44.8881,South St. Paul,MN,2434,false,-93.0410543,44.8875992
locality,"Albert Lea, MN",1,2,0,0,0,-93.3683,43.648,Albert Lea,MN,2425,false,-93.3642775,43.6547891
locality,"Cannon Falls, MN",1,2,0,0,0,-92.9062,44.5068,Cannon Falls,MN,2429,false,-92.9033447,44.5122046
locality,"Red Wing, MN",1,2,0,0,0,-92.5338,44.5625,Red Wing,MN,2430,false,-92.6036585,44.5816331
locality,"Pine Island, MN",1,3,0,0,0,-92.6461,44.2034,Pine Island,MN,2432,false,-92.616519,44.1968033
locality,"Edina, MN",2,4,0,1,0,-93.3501,44.8897,Edina,MN,2422,false,-93.3602093,44.8913908
locality,"St. Louis Park, MN",2,4,0,0,0,-93.365,44.9486,St. Louis Park,MN,2431,false,-93.3649415,44.9488098
locality,"Coleraine, MN",1,3,0,1,0,-93.4277,47.2888,Coleraine,MN,2427,false,-93.4524301,47.2638706
locality,"Marshall, MN",1,2,0,0,0,-95.7884,44.4469,Marshall,MN,2426,false,-95.7896769,44.4487739
locality,"Austin, MN",1,4,0,0,1,-92.9745,43.6681,Austin,MN,2423,false,-92.9783566,43.6721404
locality,"Worthington, MN",1,2,0,0,0,-95.5956,43.6205,Worthington,MN,2433,false,-95.5989809,43.6280996
locality,"New Brighton, MN",2,0,0,0,0,-93.2061,45.0629,New Brighton,MN,2428,false,-93.206015,45.0658362
locality,"Appleton, MN",1,2,0,0,0,-96.0198,45.1969,Appleton,MN,2424,false,-96.022453,45.1996714
locality,"Winstonville, MS",1,9,4,4,0,-90.751381,33.91,Winstonville,MS,2450,false,-90.7528919,33.9122886
locality,"Renova, MS",1,9,4,4,0,-90.7215,33.7787,Renova,MS,2454,false,-90.7232,33.7804667
locality,"Mound Bayou, MS",1,9,4,4,0,-90.7273,33.8782,Mound Bayou,MS,2455,false,-90.7280328,33.8808056
locality,"Southaven, MS",2,2,0,0,0,-90.0126,34.989,Southaven,MS,2467,false,-89.9786001,34.951594
locality,"d'Iberville, MS",2,2,0,0,0,-88.9,30.46,d'Iberville,MS,2470,false,-88.9011056,30.4708589
locality,"Clinton, MS",2,0,0,0,0,-90.3218,32.3415,Clinton,MS,2469,false,-90.3402822,32.3539583
locality,"Baxterville, MS",1,2,0,0,0,-89.5903,31.0841,Baxterville,MS,2471,false,-89.58907,31.0836066
locality,"Pearl, MS",2,2,0,0,0,-90.132,32.2746,Pearl,MS,2468,false,-90.0918252,32.2729721
locality,"Mize, MS",1,4,3,0,1,-89.5559,31.8685,Mize,MS,2472,false,-89.5541516,31.8664311
